Date,Close
2018-06-08,1419.5968017578125
2018-06-11,1421.709228515625
2018-06-12,1447.1416015625
2018-06-13,1482.162353515625
2018-06-14,1452.4638671875
2018-06-15,1495.1226806640625
2018-06-18,1486.1435546875
2018-06-19,1482.4873046875
2018-06-20,1480.8214111328125
2018-06-21,1478.3026123046875
2018-06-22,1470.542724609375
2018-06-25,1478.2213134765625
2018-06-26,1504.8323974609375
2018-06-27,1509.70751953125
2018-06-28,1497.2757568359375
2018-06-29,1501.3790283203125
2018-07-02,1504.303955078125
2018-07-03,1522.749267578125
2018-07-04,1516.3299560546875
2018-07-05,1527.82763671875
2018-07-06,1554.35693359375
2018-07-09,1530.0211181640625
2018-07-10,1523.602294921875
2018-07-11,1608.7568359375
2018-07-12,1601.8096923828125
2018-07-13,1609.73193359375
2018-07-16,1616.313232421875
2018-07-17,1630.1138916015625
2018-07-18,1628.5670166015625
2018-07-19,1613.2197265625
2018-07-20,1625.5953369140625
2018-07-23,1632.963134765625
2018-07-24,1627.5491943359375
2018-07-25,1613.301025390625
2018-07-26,1599.622802734375
2018-07-27,1582.5655517578125
2018-07-30,1583.2576904296875
2018-07-31,1579.6754150390625
2018-08-01,1609.22998046875
2018-08-02,1586.3514404296875
2018-08-03,1611.6322021484375
2018-08-06,1608.4564208984375
2018-08-07,1601.7801513671875
2018-08-08,1607.19482421875
2018-08-09,1607.479736328125
2018-08-10,1622.745361328125
2018-08-13,1628.4853515625
2018-08-14,1631.25390625
2018-08-16,1635.2838134765625
2018-08-17,1638.744384765625
2018-08-20,1636.46435546875
2018-08-21,1642.7335205078125
2018-08-23,1656.94091796875
2018-08-24,1663.373046875
2018-08-27,1669.80517578125
2018-08-28,1684.70458984375
2018-08-29,1686.984375
2018-08-30,1695.4521484375
2018-08-31,1692.19482421875
2018-09-03,1671.433837890625
2018-09-04,1708.8857421875
2018-09-05,1692.8875732421875
2018-09-06,1689.67138671875
2018-09-07,1693.3756103515625
2018-09-10,1694.1083984375
2018-09-11,1666.019287109375
2018-09-12,1664.1466064453125
2018-09-14,1681.6107177734375
2018-09-17,1688.7349853515625
2018-09-18,1685.9664306640625
2018-09-19,1691.787841796875
2018-09-21,1712.345947265625
2018-09-24,1789.93798828125
2018-09-25,1777.5213623046875
2018-09-26,1744.099365234375
2018-09-27,1782.1221923828125
2018-09-28,1777.9281005859375
2018-10-01,1836.4273681640625
2018-10-03,1760.9532470703125
2018-10-04,1681.122314453125
2018-10-05,1711.93896484375
2018-10-08,1691.503173828125
2018-10-09,1703.1055908203125
2018-10-10,1663.86181640625
2018-10-11,1612.038818359375
2018-10-12,1561.844482421875
2018-10-15,1587.247314453125
2018-10-16,1597.668701171875
2018-10-17,1570.88232421875
2018-10-19,1557.6923828125
2018-10-22,1549.3875732421875
2018-10-23,1504.2275390625
2018-10-24,1508.18505859375
2018-10-25,1511.856689453125
2018-10-26,1467.879638671875
2018-10-29,1526.54296875
2018-10-30,1545.9613037109375
2018-10-31,1581.330078125
2018-11-01,1579.37158203125
2018-11-02,1561.1776123046875
2018-11-05,1542.73779296875
2018-11-06,1576.8834228515625
2018-11-07,1584.59375
2018-11-09,1557.7095947265625
2018-11-12,1562.3197021484375
2018-11-13,1578.71923828125
2018-11-14,1534.4161376953125
2018-11-15,1528.0518798828125
2018-11-16,1539.2703857421875
2018-11-19,1552.20263671875
2018-11-20,1532.458251953125
2018-11-21,1478.404296875
2018-11-22,1478.8533935546875
2018-11-26,1506.226806640625
2018-11-27,1542.2489013671875
2018-11-28,1618.657470703125
2018-11-29,1599.606201171875
2018-11-30,1605.8883056640625
2018-12-03,1617.43359375
2018-12-04,1640.645751953125
2018-12-05,1637.30078125
2018-12-06,1625.8369140625
2018-12-07,1627.8765869140625
2018-12-10,1612.0487060546875
2018-12-11,1631.79296875
2018-12-12,1645.50048828125
2018-12-13,1617.5966796875
2018-12-14,1623.4302978515625
2018-12-17,1627.142578125
2018-12-18,1621.8800048828125
2018-12-19,1606.05126953125
2018-12-20,1594.3028564453125
2018-12-21,1546.77685546875
2018-12-24,1565.2979736328125
2018-12-26,1541.3919677734375
2018-12-27,1557.5057373046875
2018-12-28,1546.980712890625
2018-12-31,1544.5333251953125
2019-01-01,1552.48779296875
2019-01-02,1569.2142333984375
2019-01-03,1550.16259765625
2019-01-04,1531.315673828125
2019-01-07,1548.490234375
2019-01-08,1544.941162109375
2019-01-09,1539.55615234375
2019-01-10,1540.861572265625
2019-01-11,1503.33056640625
2019-01-14,1479.424560546875
2019-01-15,1523.9315185546875
2019-01-16,1525.8489990234375
2019-01-17,1548.8660888671875
2019-01-18,1554.05810546875
2019-01-21,1560.639892578125
2019-01-22,1555.0799560546875
2019-01-23,1533.575927734375
2019-01-24,1554.7939453125
2019-01-25,1570.533447265625
2019-01-28,1598.4970703125
2019-01-29,1621.1866455078125
2019-01-30,1620.0826416015625
2019-01-31,1646.8199462890625
2019-02-01,1659.7796630859375
2019-02-04,1676.3779296875
2019-02-05,1671.7171630859375
2019-02-06,1696.45068359375
2019-02-07,1703.073974609375
2019-02-08,1685.494140625
2019-02-11,1689.1734619140625
2019-02-12,1677.4814453125
2019-02-14,1671.7579345703125
2019-02-15,1659.574951171875
2019-02-18,1611.0068359375
2019-02-19,1557.4510498046875
2019-02-20,1565.586669921875
2019-02-21,1565.13720703125
2019-02-22,1574.498779296875
2019-02-25,1623.1490478515625
2019-02-26,1666.93359375
2019-02-27,1682.7962646484375
2019-02-28,1621.759033203125
2019-03-01,1631.52978515625
2019-03-05,1625.560791015625
2019-03-06,1634.963623046875
2019-03-07,1646.165771484375
2019-03-08,1653.8515625
2019-03-11,1647.392333984375
2019-03-12,1645.470703125
2019-03-13,1635.6995849609375
2019-03-14,1624.98876953125
2019-03-15,1667.955810546875
2019-03-18,1653.933349609375
2019-03-19,1653.933349609375
2019-03-20,1647.5963134765625
2019-03-22,1639.910400390625
2019-03-25,1622.413330078125
2019-03-26,1621.10498046875
2019-03-27,1609.044677734375
2019-03-28,1635.5361328125
2019-04-01,1661.1693115234375
2019-04-02,1700.1304931640625
2019-04-03,1700.1304931640625
2019-04-04,1647.1468505859375
2019-04-05,1674.783447265625
2019-04-08,1693.13916015625
2019-04-09,1710.1055908203125
2019-04-10,1668.200927734375
2019-04-11,1651.235107421875
2019-04-12,1647.1468505859375
2019-04-15,1727.9298095703125
2019-04-16,1743.0567626953125
2019-04-18,1757.9791259765625
2019-04-22,1767.2998046875
2019-04-23,1762.0667724609375
2019-04-24,1785.287353515625
2019-04-25,1794.7320556640625
2019-04-26,1830.3404541015625
2019-04-30,1848.1651611328125
2019-05-02,1811.411376953125
2019-05-03,1743.22021484375
2019-05-06,1764.3565673828125
2019-05-07,1759.5321044921875
2019-05-08,1760.268310546875
2019-05-09,1776.3753662109375
2019-05-10,1746.3275146484375
2019-05-13,1740.5628662109375
2019-05-14,1710.8004150390625
2019-05-15,1713.2943115234375
2019-05-16,1724.2098388671875
2019-05-17,1713.3350830078125
2019-05-20,1752.9908447265625
2019-05-21,1725.0277099609375
2019-05-22,1702.1339111328125
2019-05-23,1679.4849853515625
2019-05-24,1674.5380859375
2019-05-27,1680.3841552734375
2019-05-28,1695.5921630859375
2019-05-29,1723.2288818359375
2019-05-30,1754.9127197265625
2019-05-31,1795.9993896484375
2019-06-03,1833.4061279296875
2019-06-04,1799.44677734375
2019-06-06,1785.434326171875
2019-06-07,1798.3338623046875
2019-06-10,1839.34130859375
2019-06-11,1856.8985595703125
2019-06-12,1863.57421875
2019-06-13,1857.9697265625
2019-06-14,1858.29931640625
2019-06-17,1853.9307861328125
2019-06-18,1855.290771484375
2019-06-19,1862.7498779296875
2019-06-20,1877.627685546875
2019-06-21,1854.466552734375
2019-06-24,1875.608154296875
2019-06-25,1869.2623291015625
2019-06-26,1858.05224609375
2019-06-27,1856.6917724609375
2019-06-28,1835.7967529296875
2019-07-01,1845.9766845703125
2019-07-02,1856.32080078125
2019-07-03,1844.4102783203125
2019-07-04,1848.53173828125
2019-07-05,1782.9617919921875
2019-07-08,1793.0997314453125
2019-07-09,1758.4403076171875
2019-07-10,1737.70947265625
2019-07-11,1733.0526123046875
2019-07-12,1737.2149658203125
2019-07-15,1768.619140625
2019-07-16,1739.95068359375
2019-07-17,1749.2454833984375
2019-07-18,1706.861572265625
2019-07-19,1715.9501953125
2019-07-22,1743.1727294921875
2019-07-23,1745.2794189453125
2019-07-24,1732.35009765625
2019-07-25,1758.04443359375
2019-07-26,1742.4705810546875
2019-07-29,1759.7791748046875
2019-07-30,1800.386474609375
2019-07-31,1822.3218994140625
2019-08-01,1801.1302490234375
2019-08-02,1821.9912109375
2019-08-05,1857.7650146484375
2019-08-06,1829.922607421875
2019-08-07,1828.724853515625
2019-08-08,1865.6142578125
2019-08-09,1855.82373046875
2019-08-13,1817.1580810546875
2019-08-14,1821.2474365234375
2019-08-16,1788.7784423828125
2019-08-19,1787.043701171875
2019-08-20,1806.66552734375
2019-08-21,1806.2113037109375
2019-08-22,1830.8316650390625
2019-08-23,1857.0218505859375
2019-08-26,1880.650390625
2019-08-27,1847.768310546875
2019-08-28,1850.0404052734375
2019-08-29,1845.2484130859375
2019-08-30,1866.8531494140625
2019-09-03,1860.2437744140625
2019-09-04,1855.1214599609375
2019-09-05,1830.2529296875
2019-09-06,1815.5472412109375
2019-09-09,1803.4429931640625
2019-09-11,1779.6083984375
2019-09-12,1762.7535400390625
2019-09-13,1769.65185546875
2019-09-16,1776.3033447265625
2019-09-17,1753.70654296875
2019-09-18,1766.84326171875
2019-09-19,1736.6048583984375
2019-09-20,1706.4488525390625
2019-09-23,1665.42919921875
2019-09-24,1689.3056640625
2019-09-25,1725.4512939453125
2019-09-26,1724.7489013671875
2019-09-27,1698.7652587890625
2019-09-30,1734.415283203125
2019-10-01,1701.9046630859375
2019-10-03,1702.1527099609375
2019-10-04,1717.93310546875
2019-10-07,1691.7841796875
2019-10-09,1668.9814453125
2019-10-10,1656.0513916015625
2019-10-11,1641.510498046875
2019-10-14,1669.724853515625
2019-10-15,1683.191650390625
2019-10-16,1690.7098388671875
2019-10-17,1715.6729736328125
2019-10-18,1737.974853515625
2019-10-22,1732.947998046875
2019-10-23,1748.7452392578125
2019-10-24,1758.7978515625
2019-10-25,1795.080322265625
2019-10-27,1787.2667236328125
2019-10-29,1854.1298828125
2019-10-30,1903.0836181640625
2019-10-31,1917.31787109375
2019-11-01,1859.2403564453125
2019-11-04,1853.368896484375
2019-11-05,1860.0430908203125
2019-11-06,1848.765380859375
2019-11-07,1846.1044921875
2019-11-08,1799.30419921875
2019-11-11,1774.8062744140625
2019-11-13,1840.4024658203125
2019-11-14,1855.7769775390625
2019-11-15,1836.89599609375
2019-11-18,1818.4381103515625
2019-11-19,1781.4378662109375
2019-11-20,1781.2269287109375
2019-11-21,1789.2940673828125
2019-11-22,1750.096923828125
2019-11-25,1758.3758544921875
2019-11-26,1728.9351806640625
2019-11-27,1735.398193359375
2019-11-28,1754.869873046875
2019-11-29,1734.51123046875
2019-12-02,1707.3095703125
2019-12-03,1732.6103515625
2019-12-04,1755.8411865234375
2019-12-05,1791.9970703125
2019-12-06,1793.93994140625
2019-12-09,1740.593017578125
2019-12-10,1700.382568359375
2019-12-11,1724.9228515625
2019-12-12,1707.1827392578125
2019-12-13,1749.716552734375
2019-12-16,1796.6007080078125
2019-12-17,1828.871337890625
2019-12-18,1831.2364501953125
2019-12-19,1883.0206298828125
2019-12-20,1877.8251953125
2019-12-23,1885.2591552734375
2019-12-24,1871.65869140625
2019-12-26,1860.126953125
2019-12-27,1857.21337890625
2019-12-30,1844.2879638671875
2019-12-31,1826.1253662109375
2020-01-01,1831.10986328125
2020-01-02,1822.7044677734375
2020-01-03,1859.0291748046875
2020-01-06,1858.8602294921875
2020-01-07,1863.4217529296875
2020-01-08,1905.1536865234375
2020-01-09,1870.6024169921875
2020-01-10,1869.9263916015625
2020-01-13,1850.3284912109375
2020-01-14,1864.30859375
2020-01-15,1881.2044677734375
2020-01-16,1891.2564697265625
2020-01-17,1874.615234375
2020-01-20,1833.4327392578125
2020-01-21,1834.024169921875
2020-01-22,1864.30859375
2020-01-23,1855.0379638671875
2020-01-24,1848.6453857421875
2020-01-27,1836.6646728515625
2020-01-28,1848.94189453125
2020-01-29,1824.2607421875
2020-01-30,1810.0794677734375
2020-01-31,1760.2945556640625
2020-02-03,1780.1490478515625
2020-02-04,1784.59423828125
2020-02-05,1817.4453125
2020-02-06,1802.03564453125
2020-02-07,1808.978271484375
2020-02-10,1830.484130859375
2020-02-11,1823.244873046875
2020-02-12,1837.934814453125
2020-02-13,1855.8843994140625
2020-02-14,1849.32275390625
2020-02-17,1865.451904296875
2020-02-18,1876.0355224609375
2020-02-19,1859.610107421875
2020-02-20,1826.1236572265625
2020-02-24,1791.0286865234375
2020-02-25,1825.5732421875
2020-02-26,1798.013916015625
2020-02-27,1782.6888427734375
2020-02-28,1693.4908447265625
2020-03-02,1694.4644775390625
2020-03-03,1724.0135498046875
2020-03-04,1763.8079833984375
2020-03-05,1799.24169921875
2020-03-06,1791.96044921875
2020-03-09,1669.9530029296875
2020-03-11,1654.1627197265625
2020-03-12,1498.4996337890625
2020-03-13,1529.3619384765625
2020-03-16,1436.3111572265625
2020-03-17,1403.798583984375
2020-03-18,1400.750732421875
2020-03-19,1395.5908203125
2020-03-20,1532.98779296875
2020-03-23,1424.033935546875
2020-03-24,1452.5623779296875
2020-03-25,1492.7752685546875
2020-03-26,1527.4439697265625
2020-03-27,1556.05810546875
2020-03-30,1516.825927734375
2020-03-31,1557.4224853515625
2020-04-01,1457.33837890625
2020-04-03,1410.8145751953125
2020-04-07,1514.011474609375
2020-04-08,1454.52392578125
2020-04-09,1506.29296875
2020-04-13,1500.4083251953125
2020-04-15,1479.8543701171875
2020-04-16,1463.564453125
2020-04-17,1540.4503173828125
2020-04-20,1551.068359375
2020-04-21,1481.986083984375
2020-04-22,1509.150390625
2020-04-23,1601.8997802734375
2020-04-24,1550.9832763671875
2020-04-27,1566.3775634765625
2020-04-28,1585.5240478515625
2020-04-29,1625.2681884765625
2020-04-30,1718.060302734375
2020-05-04,1646.4193115234375
2020-05-05,1648.381103515625
2020-05-06,1623.519775390625
2020-05-07,1613.327880859375
2020-05-08,1614.8203125
2020-05-11,1650.5560302734375
2020-05-12,1662.6663818359375
2020-05-13,1662.794677734375
2020-05-14,1622.453857421875
2020-05-15,1614.39404296875
2020-05-18,1659.3404541015625
2020-05-19,1661.941650390625
2020-05-20,1666.1632080078125
2020-05-21,1698.230712890625
2020-05-22,1723.0921630859375
2020-05-26,1657.1229248046875
2020-05-27,1710.25634765625
2020-05-28,1709.40380859375
2020-05-29,1682.1544189453125
2020-06-01,1744.3284912109375
2020-06-02,1745.9486083984375
2020-06-03,1750.2254638671875
2020-06-04,1789.059814453125
2020-06-05,1752.022216796875
2020-06-08,1772.1234130859375
2020-06-09,1772.380126953125
2020-06-10,1803.772216796875
2020-06-11,1768.6163330078125
2020-06-12,1744.5377197265625
2020-06-15,1736.3260498046875
2020-06-16,1749.9266357421875
2020-06-17,1751.63720703125
2020-06-18,1743.3399658203125
2020-06-19,1748.9000244140625
2020-06-22,1734.6580810546875
2020-06-23,1740.9449462890625
2020-06-24,1746.846923828125
2020-06-25,1724.521240234375
2020-06-26,1812.41162109375
2020-06-29,1797.6988525390625
2020-06-30,1781.01953125
2020-07-01,1789.487548828125
2020-07-02,1845.172119140625
2020-07-03,1881.52587890625
2020-07-06,1935.8846435546875
2020-07-07,1941.6158447265625
2020-07-08,1897.9918212890625
2020-07-09,1885.54638671875
2020-07-10,1900.9429931640625
2020-07-13,1898.9327392578125
2020-07-14,1857.8321533203125
2020-07-15,1910.8223876953125
2020-07-16,1915.83740234375
2020-07-17,1886.6895751953125
2020-07-20,1892.8194580078125
2020-07-21,1907.5218505859375
2020-07-22,1878.2884521484375
2020-07-23,1861.3564453125
2020-07-24,1849.52587890625
2020-07-27,1891.8763427734375
2020-07-28,1980.13525390625
2020-07-29,1951.243896484375
2020-07-30,1954.2017822265625
2020-07-31,1955.8299560546875
2020-08-03,1932.46875
2020-08-04,1928.654052734375
2020-08-05,1937.0555419921875
2020-08-06,1978.72021484375
2020-08-07,1967.789794921875
2020-08-10,1957.0306396484375
2020-08-11,1954.5438232421875
2020-08-12,1935.2127685546875
2020-08-13,1932.7264404296875
2020-08-14,1922.181640625
2020-08-17,1931.825927734375
2020-08-18,1945.842529296875
2020-08-19,1934.5694580078125
2020-08-20,1931.35498046875
2020-08-21,1927.71142578125
2020-08-24,1927.2825927734375
2020-08-25,1922.6102294921875
2020-08-26,1931.9114990234375
2020-08-27,1927.53955078125
2020-08-28,1919.09521484375
2020-08-31,1935.1268310546875
2020-09-01,1925.782470703125
2020-09-02,1941.8997802734375
2020-09-03,1971.3475341796875
2020-09-04,1962.1744384765625
2020-09-07,1994.9656982421875
2020-09-08,2013.09765625
2020-09-09,1995.48046875
2020-09-10,1998.48046875
2020-09-11,2035.3023681640625
2020-09-14,2135.862060546875
2020-09-15,2135.862060546875
2020-09-16,2145.80712890625
2020-09-17,2109.75732421875
2020-09-18,2100.28466796875
2020-09-21,2113.48681640625
2020-09-22,2162.909912109375
2020-09-23,2115.329833984375
2020-09-24,1999.423828125
2020-09-25,2076.623046875
2020-09-28,2080.052734375
2020-09-29,2133.29052734375
2020-09-30,2136.6337890625
2020-10-01,2163.337890625
2020-10-05,2319.66650390625
2020-10-06,2326.952880859375
2020-10-07,2345.513427734375
2020-10-08,2422.45556640625
2020-10-09,2411.525146484375
2020-10-12,2426.14208984375
2020-10-13,2423.183837890625
2020-10-14,2418.92236328125
2020-10-15,2359.51708984375
2020-10-16,2379.060546875
2020-10-19,2334.5068359375
2020-10-20,2358.139404296875
2020-10-21,2303.3828125
2020-10-22,2299.72412109375
2020-10-23,2313.19775390625
2020-10-26,2314.40234375
2020-10-27,2264.425048828125
2020-10-28,2257.580322265625
2020-10-29,2266.5771484375
2020-10-30,2294.300048828125
2020-11-02,2242.428466796875
2020-11-03,2267.3955078125
2020-11-04,2284.227294921875
2020-11-05,2312.25146484375
2020-11-06,2330.976318359375
2020-11-09,2347.463623046875
2020-11-10,2281.1708984375
2020-11-11,2314.059814453125
2020-11-12,2299.638427734375
2020-11-13,2287.41259765625
2020-11-14,2299.03515625
2020-11-17,2295.333984375
2020-11-18,2261.412353515625
2020-11-19,2270.236328125
2020-11-20,2290.339599609375
2020-11-23,2345.440185546875
2020-11-24,2343.54638671875
2020-11-25,2325.681884765625
2020-11-26,2342.298095703125
2020-11-27,2307.042236328125
2020-12-01,2347.635986328125
2020-12-02,2367.22265625
2020-12-03,2332.69873046875
2020-12-04,2348.281982421875
2020-12-07,2357.020263671875
2020-12-08,2408.332275390625
2020-12-09,2419.955322265625
2020-12-10,2397.14111328125
2020-12-11,2396.5380859375
2020-12-14,2408.6767578125
2020-12-15,2377.5537109375
2020-12-16,2422.883056640625
2020-12-17,2443.545654296875
2020-12-18,2463.17529296875
2020-12-21,2428.0048828125
2020-12-22,2473.075927734375
2020-12-23,2504.285400390625
2020-12-24,2504.80224609375
2020-12-28,2522.064208984375
2020-12-29,2523.010498046875
2020-12-30,2504.7587890625
2020-12-31,2464.681884765625
2021-01-01,2521.07421875
2021-01-04,2616.811767578125
2021-01-05,2662.91552734375
2021-01-06,2627.185791015625
2021-01-07,2611.0869140625
2021-01-08,2686.93603515625
2021-01-11,2734.76171875
2021-01-12,2733.384521484375
2021-01-13,2719.694580078125
2021-01-14,2804.01318359375
2021-01-15,2789.046630859375
2021-01-18,2779.041259765625
2021-01-19,2812.638427734375
2021-01-20,2854.1298828125
2021-01-21,2823.982177734375
2021-01-22,2849.21240234375
2021-01-25,2839.033935546875
2021-01-27,2812.94091796875
2021-01-28,2757.303466796875
2021-01-29,2683.81201171875
2021-02-01,2707.963623046875
2021-02-02,2763.256103515625
2021-02-03,2760.322509765625
2021-02-04,2750.31689453125
2021-02-05,2724.0078125
2021-02-08,2772.4423828125
2021-02-09,2740.353271484375
2021-02-10,2771.752685546875
2021-02-11,2765.455322265625
2021-02-12,2752.34375
2021-02-15,2708.395751953125
2021-02-16,2681.61181640625
2021-02-17,2650.817626953125
2021-02-18,2637.231689453125
2021-02-19,2649.739013671875
2021-02-22,2551.92236328125
2021-02-23,2570.68359375
2021-02-24,2542.99365234375
2021-02-25,2583.70849609375
2021-02-26,2496.586181640625
2021-03-01,2522.378173828125
2021-03-02,2593.23974609375
2021-03-03,2638.741455078125
2021-03-04,2630.633056640625
2021-03-05,2594.7060546875
2021-03-08,2593.757080078125
2021-03-09,2631.7109375
2021-03-10,2648.962890625
2021-03-12,2637.748779296875
2021-03-15,2644.82177734375
2021-03-16,2682.689697265625
2021-03-17,2685.191650390625
2021-03-18,2619.2470703125
2021-03-19,2631.06396484375
2021-03-22,2699.596435546875
2021-03-23,2710.767822265625
2021-03-24,2692.221923828125
2021-03-25,2643.70166015625
2021-03-26,2645.38330078125
2021-03-30,2724.525634765625
2021-03-31,2741.173828125
2021-04-01,2730.089111328125
2021-04-05,2793.834716796875
2021-04-06,2816.08935546875
2021-04-07,2821.86865234375
2021-04-08,2861.504638671875
2021-04-09,2865.731201171875
2021-04-12,2800.432861328125
2021-04-13,2677.51513671875
2021-04-15,2776.6259765625
2021-04-16,2756.0966796875
2021-04-19,2727.3291015625
2021-04-20,2712.44921875
2021-04-22,2690.23779296875
2021-04-23,2682.2158203125
2021-04-26,2674.711181640625
2021-04-27,2701.6240234375
2021-04-28,2694.808837890625
2021-04-29,2687.175537109375
2021-04-30,2618.51318359375
2021-05-03,2619.677734375
2021-05-04,2630.67626953125
2021-05-05,2670.312255859375
2021-05-06,2683.8974609375
2021-05-07,2702.400146484375
2021-05-10,2713.2685546875
2021-05-11,2693.515869140625
2021-05-12,2663.3251953125
2021-05-14,2632.185546875
2021-05-17,2647.927490234375
2021-05-18,2664.35986328125
2021-05-19,2658.494873046875
2021-05-20,2639.517822265625
2021-05-21,2657.2001953125
2021-05-24,2658.063720703125
2021-05-25,2699.236083984375
2021-05-26,2737.8095703125
2021-05-27,2756.4462890625
2021-05-28,2724.893798828125
2021-05-31,2738.37255859375
2021-06-01,2733.0419921875
2021-06-02,2712.6279296875
2021-06-03,2722.85693359375
2021-06-04,2725.023681640625
2021-06-07,2759.2197265625
2021-06-08,2773.911376953125
2021-06-09,2773.99853515625
2021-06-10,2788.343994140625
2021-06-11,2837.752197265625
2021-06-14,2839.96240234375
2021-06-15,2828.173583984375
2021-06-16,2838.228759765625
2021-06-17,2875.848388671875
2021-06-18,2858.1220703125
2021-06-21,2837.1455078125
2021-06-22,2861.50244140625
2021-06-23,2827.00390625
2021-06-24,2924.25927734375
2021-06-25,2930.500732421875
2021-06-28,2892.3173828125
2021-06-29,2895.871337890625
2021-06-30,2900.119384765625
2021-07-01,2896.434814453125
2021-07-02,2882.522705078125
2021-07-05,2878.665771484375
2021-07-06,2827.78369140625
2021-07-07,2838.749267578125
2021-07-08,2824.490234375
2021-07-09,2780.84619140625
2021-07-12,2767.800537109375
2021-07-13,2762.990478515625
2021-07-14,2786.3935546875
2021-07-15,2782.397705078125
2021-07-16,2775.31787109375
2021-07-19,2766.45703125
2021-07-20,2784.873779296875
2021-07-22,2794.038330078125
2021-07-23,2790.998046875
2021-07-26,2777.707275390625
2021-07-27,2765.024169921875
2021-07-28,2777.923828125
2021-07-29,2776.186767578125
2021-07-30,2751.558837890625
2021-08-02,2796.687744140625
2021-08-03,2853.587890625
2021-08-04,2844.075439453125
2021-08-05,2852.76220703125
2021-08-06,2875.218505859375
2021-08-09,2886.424560546875
2021-08-10,2896.1533203125
2021-08-11,2905.101806640625
2021-08-12,2911.66015625
2021-08-13,3008.650390625
2021-08-16,3016.947021484375
2021-08-17,3086.52880859375
2021-08-18,3093.04443359375
2021-08-20,3092.1318359375
2021-08-23,3159.80419921875
2021-08-24,3138.78173828125
2021-08-25,3178.568359375
2021-08-26,3189.73046875
2021-08-27,3231.689208984375
2021-08-30,3215.314697265625
2021-08-31,3289.283447265625
2021-09-01,3227.17138671875
2021-09-02,3332.978759765625
2021-09-03,3337.582763671875
2021-09-06,3346.226318359375
2021-09-07,3314.86669921875
2021-09-08,3278.59814453125
2021-09-09,3293.583740234375
2021-09-13,3340.44970703125
2021-09-14,3375.67626953125
2021-09-15,3435.311767578125
2021-09-16,3390.79052734375
2021-09-17,3325.24755859375
